timestamp,service_name,cpu_usage,memory_usage,disk_io,network_latency_ms,request_count,error_rate,response_time_p99,active_connections,gc_pause_ms,thread_count,is_anomaly
2026-07-01T05:55:00Z,api-gateway,17.76,58.49,7.97,5.81,7405,0.0371,24.33,148,7.79,59,0
2026-07-01T05:55:00Z,auth-service,7.8,45.61,7.03,2.02,3848,0.0129,6.72,66,4.98,30,0
2026-07-01T05:55:00Z,user-service,20.18,50.74,9.85,5.38,4668,0.0491,21.64,98,4.95,32,0
2026-07-01T05:55:00Z,order-service,19.61,62.7,7.27,7.31,3407,0.0296,19.69,64,6.37,17,0
2026-07-01T05:55:00Z,payment-service,12.14,53.84,5.87,11.95,1343,0.0293,38.71,32,4.41,10,0
2026-07-01T05:55:00Z,inventory-service,16.67,49.68,6.74,6.19,2313,0.021,25.55,50,5.0,19,0
2026-07-01T05:55:00Z,notification-svc,10.41,41.45,3.08,16.6,2017,6.8943,55.67,34,4.44,14,1
2026-07-01T05:55:00Z,search-service,22.64,69.75,5.75,20.02,4724,0.0656,69.61,84,6.94,39,0
2026-07-01T05:55:00Z,cache-layer,5.0,75.5,1.0,1.0,12087,0.0132,1.5,243,7.55,91,0
2026-07-01T05:55:00Z,message-queue,15.96,44.73,4.17,2.66,9337,7.5593,11.85,193,1.83,73,1
2026-07-01T05:55:00Z,postgres-primary,21.14,80.67,9.13,10.8,5938,0.0081,32.27,114,8.84,40,0
2026-07-01T05:55:00Z,postgres-replica,13.91,69.36,4.78,13.59,3993,0.001,43.56,75,5.71,25,0
2026-07-01T06:00:00Z,api-gateway,23.65,60.77,10.37,6.17,9003,0.0575,16.18,188,6.3,68,0
2026-07-01T06:00:00Z,auth-service,17.59,43.75,6.47,2.46,5108,0.006,7.94,101,5.2,39,0
2026-07-01T06:00:00Z,user-service,15.92,49.35,6.39,3.95,5951,0.0215,5.93,125,5.45,46,0
2026-07-01T06:00:00Z,order-service,22.86,66.11,8.79,8.83,4074,0.0432,30.39,74,7.39,29,0
2026-07-01T06:00:00Z,payment-service,11.56,56.61,6.13,11.83,1718,0.0149,32.2,36,5.3,16,0
2026-07-01T06:00:00Z,inventory-service,19.3,47.21,6.35,6.13,3082,0.036,9.19,56,2.59,22,0
2026-07-01T06:00:00Z,notification-svc,12.13,40.18,1.71,15.48,2437,0.0617,49.06,36,5.02,12,0
2026-07-01T06:00:00Z,search-service,25.56,70.4,10.64,21.26,5313,0.0659,59.15,94,8.28,41,0
2026-07-01T06:00:00Z,cache-layer,10.13,75.07,2.0,1.0,15118,0.0018,4.83,316,8.09,127,0
2026-07-01T06:00:00Z,message-queue,10.79,46.24,1.0,1.0,10995,0.0025,4.05,206,6.47,88,0
2026-07-01T06:00:00Z,postgres-primary,32.61,77.84,17.04,12.24,6857,0.0144,33.9,133,8.13,58,0
2026-07-01T06:00:00Z,postgres-replica,21.53,69.77,10.23,13.79,4494,0.0042,45.47,85,6.18,39,0
2026-07-01T06:05:00Z,api-gateway,20.94,59.97,6.46,6.14,8989,0.0428,21.34,185,5.28,80,0
2026-07-01T06:05:00Z,auth-service,16.08,45.11,7.54,2.85,4713,0.0402,4.28,101,3.94,38,0
2026-07-01T06:05:00Z,user-service,21.66,48.94,6.97,4.42,6061,0.0413,13.72,123,4.79,42,0
2026-07-01T06:05:00Z,order-service,22.87,64.16,8.17,5.67,4281,0.0325,8.97,93,5.33,35,0
2026-07-01T06:05:00Z,payment-service,14.36,58.21,4.36,11.06,2001,0.0132,34.84,55,4.45,15,0
2026-07-01T06:05:00Z,inventory-service,18.76,51.7,7.71,5.76,2805,0.0199,20.13,52,2.97,27,0
2026-07-01T06:05:00Z,notification-svc,12.0,41.58,5.23,17.63,2796,0.0361,44.44,63,5.52,24,0
2026-07-01T06:05:00Z,search-service,30.05,68.24,14.07,21.16,5472,0.0581,64.38,118,5.6,43,0
2026-07-01T06:05:00Z,cache-layer,6.78,75.01,1.81,1.0,14867,0.004,1.5,295,9.0,117,0
2026-07-01T06:05:00Z,message-queue,10.17,44.64,1.0,2.39,10852,0.0056,6.1,214,4.97,85,0
2026-07-01T06:05:00Z,postgres-primary,29.11,81.06,11.32,10.63,7205,0.0113,35.35,151,9.53,61,0
2026-07-01T06:05:00Z,postgres-replica,22.82,67.24,11.74,12.76,4789,0.013,36.56,98,6.13,45,0
2026-07-01T06:10:00Z,api-gateway,24.86,57.62,7.94,6.53,9290,0.0449,27.84,195,5.49,65,0
2026-07-01T06:10:00Z,auth-service,13.81,42.92,7.5,2.28,4644,0.03,3.42,77,4.27,32,0
2026-07-01T06:10:00Z,user-service,17.93,51.48,5.51,4.33,6112,0.0289,6.5,132,5.9,53,0
2026-07-01T06:10:00Z,order-service,25.76,65.01,11.39,7.72,4511,0.0513,16.44,79,5.45,34,0
2026-07-01T06:10:00Z,payment-service,11.8,55.67,2.08,12.55,1927,0.0166,39.93,26,5.45,12,0
2026-07-01T06:10:00Z,inventory-service,15.01,47.94,5.08,6.52,2744,0.0317,25.92,42,6.15,16,0
2026-07-01T06:10:00Z,notification-svc,10.67,38.36,3.4,15.8,2485,0.0302,50.36,44,3.31,19,0
2026-07-01T06:10:00Z,search-service,24.95,71.73,9.01,21.39,5184,0.0652,61.88,114,7.95,43,0
2026-07-01T06:10:00Z,cache-layer,5.0,73.04,2.96,1.0,15046,0.0192,1.52,307,7.33,136,0
2026-07-01T06:10:00Z,message-queue,7.73,44.68,2.49,3.6,10879,0.0067,14.98,221,4.01,93,0
2026-07-01T06:10:00Z,postgres-primary,30.37,78.19,13.67,10.08,6705,0.0184,28.91,137,9.25,56,0
2026-07-01T06:10:00Z,postgres-replica,20.85,70.56,8.11,11.34,4986,0.0152,45.54,89,7.88,29,0
2026-07-01T06:15:00Z,api-gateway,16.23,60.6,6.45,5.74,8797,0.0451,20.55,170,6.82,69,0
2026-07-01T06:15:00Z,auth-service,15.34,45.0,3.96,4.18,4859,0.0241,8.5,92,4.32,29,0
2026-07-01T06:15:00Z,user-service,15.48,49.19,4.75,5.08,5844,0.0232,16.02,105,6.48,46,0
2026-07-01T06:15:00Z,order-service,21.0,63.17,6.19,9.69,4090,0.0282,26.91,79,6.59,32,0
2026-07-01T06:15:00Z,payment-service,12.24,54.78,3.93,10.87,1918,0.0157,29.53,27,7.03,12,0
2026-07-01T06:15:00Z,inventory-service,16.59,48.39,6.87,6.14,3064,0.0213,20.3,58,4.9,17,0
2026-07-01T06:15:00Z,notification-svc,5.46,36.26,2.11,15.29,2283,0.0514,48.04,55,3.4,21,0
2026-07-01T06:15:00Z,search-service,23.4,70.67,10.45,20.0,5371,0.0581,61.28,96,8.32,42,0
2026-07-01T06:15:00Z,cache-layer,7.88,74.84,1.74,1.0,15044,0.0,8.49,314,7.44,131,0
2026-07-01T06:15:00Z,message-queue,14.91,43.11,7.24,4.37,11012,0.0192,14.19,229,3.59,95,0
2026-07-01T06:15:00Z,postgres-primary,29.31,81.22,13.17,11.76,7224,0.004,34.98,144,8.36,52,0
2026-07-01T06:15:00Z,postgres-replica,21.14,69.22,6.79,12.3,4937,0.0157,33.38,90,7.58,32,0
2026-07-01T06:20:00Z,api-gateway,22.88,60.54,6.6,6.84,8848,0.0498,29.25,156,4.35,64,0
2026-07-01T06:20:00Z,auth-service,7.97,44.08,2.79,4.32,4973,0.0223,8.51,89,4.66,39,0
2026-07-01T06:20:00Z,user-service,22.13,51.14,7.59,3.2,5861,0.0179,10.35,125,5.04,58,0
2026-07-01T06:20:00Z,order-service,24.19,63.91,7.85,9.17,4369,0.0471,35.09,81,8.07,27,0
2026-07-01T06:20:00Z,payment-service,8.48,54.53,4.68,11.1,1761,0.0175,30.46,26,3.65,10,0
2026-07-01T06:20:00Z,inventory-service,19.3,50.29,9.04,4.72,3238,0.0333,7.09,57,5.52,26,0
2026-07-01T06:20:00Z,notification-svc,9.52,38.72,3.51,14.73,2235,0.0602,48.09,53,4.7,16,0
2026-07-01T06:20:00Z,search-service,23.05,69.3,10.87,21.1,5185,0.066,59.74,121,8.47,51,0
2026-07-01T06:20:00Z,cache-layer,7.77,76.25,1.0,1.35,14992,0.0,8.38,291,6.92,118,0
2026-07-01T06:20:00Z,message-queue,13.51,44.19,1.45,1.54,10739,0.0019,7.72,234,4.54,92,0
2026-07-01T06:20:00Z,postgres-primary,30.28,78.99,12.66,11.48,7252,0.0229,29.38,138,8.99,47,0
2026-07-01T06:20:00Z,postgres-replica,20.33,67.48,9.09,11.06,4827,0.0125,37.6,114,5.38,45,0
2026-07-01T06:25:00Z,api-gateway,19.96,59.68,6.57,5.74,8941,0.05,16.21,176,6.13,68,0
2026-07-01T06:25:00Z,auth-service,17.75,44.53,5.79,2.02,4871,0.0098,15.29,84,4.73,41,0
2026-07-01T06:25:00Z,user-service,17.48,50.56,9.72,3.24,5765,0.0344,6.79,92,3.81,35,0
2026-07-01T06:25:00Z,order-service,23.66,67.4,10.81,8.75,4119,0.0352,33.29,84,4.64,30,0
2026-07-01T06:25:00Z,payment-service,13.47,54.18,5.18,12.76,2207,0.0078,47.12,24,5.57,10,0
2026-07-01T06:25:00Z,inventory-service,29.4,50.65,5.03,5.04,3500,2.6222,18.61,53,4.79,20,1
2026-07-01T06:25:00Z,notification-svc,10.42,35.92,4.5,14.01,2464,0.0397,37.76,46,2.54,16,0
2026-07-01T06:25:00Z,search-service,21.92,68.95,10.02,21.19,5148,0.0572,67.05,98,5.48,50,0
2026-07-01T06:25:00Z,cache-layer,5.0,74.41,2.07,1.0,14908,0.0,3.39,308,6.34,120,0
2026-07-01T06:25:00Z,message-queue,10.26,48.39,2.79,1.0,10805,0.0108,5.66,191,4.18,82,0
2026-07-01T06:25:00Z,postgres-primary,35.31,81.36,15.4,11.6,7067,0.0089,34.42,146,9.65,63,0
2026-07-01T06:25:00Z,postgres-replica,22.96,68.87,9.66,14.0,4596,0.0099,40.79,85,7.13,33,0
2026-07-01T06:30:00Z,api-gateway,21.7,63.18,7.01,4.97,9215,0.0508,13.24,189,6.59,80,0
2026-07-01T06:30:00Z,auth-service,16.64,45.9,6.92,4.05,4311,0.0201,9.29,87,5.68,34,0
2026-07-01T06:30:00Z,user-service,20.01,49.83,4.18,3.2,6179,0.0031,15.52,128,6.3,50,0
2026-07-01T06:30:00Z,order-service,27.74,63.09,12.02,10.34,4000,0.0318,26.94,88,6.59,25,0
2026-07-01T06:30:00Z,payment-service,15.48,54.72,3.18,13.13,2137,0.0036,36.99,47,7.09,16,0
2026-07-01T06:30:00Z,inventory-service,15.06,47.59,5.39,6.29,2838,0.026,14.33,57,4.53,25,0
2026-07-01T06:30:00Z,notification-svc,7.69,39.95,3.16,15.98,2518,0.0485,51.77,54,3.57,20,0
2026-07-01T06:30:00Z,search-service,27.79,68.07,13.79,22.31,5600,0.0665,55.25,122,6.87,50,0
2026-07-01T06:30:00Z,cache-layer,6.36,75.47,2.36,1.01,14882,0.0,1.52,283,6.67,112,0
2026-07-01T06:30:00Z,message-queue,13.28,47.98,9.42,1.18,10745,0.0174,5.71,216,4.54,92,0
2026-07-01T06:30:00Z,postgres-primary,30.72,78.09,12.32,11.33,7169,0.0177,34.48,138,7.24,59,0
2026-07-01T06:30:00Z,postgres-replica,18.32,69.07,7.2,12.62,5123,0.025,42.01,103,5.98,49,0
2026-07-01T06:35:00Z,api-gateway,21.55,58.03,8.9,5.73,9103,0.0616,13.32,176,7.7,69,0
2026-07-01T06:35:00Z,auth-service,11.22,44.39,2.39,2.58,4768,0.016,3.87,93,3.48,34,0
2026-07-01T06:35:00Z,user-service,20.66,52.1,9.83,3.96,6028,0.0153,11.2,111,5.9,57,0
2026-07-01T06:35:00Z,order-service,25.71,65.08,11.47,7.4,4011,0.0426,30.98,85,7.12,28,0
2026-07-01T06:35:00Z,payment-service,7.89,57.65,1.61,11.85,1866,0.0044,36.27,43,6.73,21,0
2026-07-01T06:35:00Z,inventory-service,11.27,48.92,4.74,4.94,3212,0.0428,13.36,57,4.76,20,0
2026-07-01T06:35:00Z,notification-svc,14.43,40.87,1.0,16.53,2617,0.0467,53.17,43,3.62,24,0
2026-07-01T06:35:00Z,search-service,24.3,69.9,9.76,19.81,5312,0.0675,56.29,104,8.69,51,0
2026-07-01T06:35:00Z,cache-layer,6.01,75.27,1.0,1.0,15000,0.0,9.36,302,8.38,120,0
2026-07-01T06:35:00Z,message-queue,11.37,45.31,5.4,2.89,10713,0.0004,4.34,210,5.48,86,0
2026-07-01T06:35:00Z,postgres-primary,30.95,79.93,12.88,11.14,6896,0.0071,41.49,131,7.67,49,0
2026-07-01T06:35:00Z,postgres-replica,24.73,69.61,12.0,13.68,4564,0.0228,42.51,79,8.72,30,0
2026-07-01T06:40:00Z,api-gateway,17.2,58.52,5.51,4.3,8946,0.0434,8.81,190,7.08,80,0
2026-07-01T06:40:00Z,auth-service,14.47,45.29,3.85,2.55,5113,0.0276,9.75,82,3.81,41,0
2026-07-01T06:40:00Z,user-service,13.99,50.92,6.73,4.15,5951,0.0398,7.52,111,4.08,44,0
2026-07-01T06:40:00Z,order-service,21.42,66.95,8.64,7.46,4237,0.0261,24.3,95,7.36,48,0
2026-07-01T06:40:00Z,payment-service,12.07,56.15,4.04,10.29,1898,0.0,26.07,37,5.52,10,0
2026-07-01T06:40:00Z,inventory-service,20.49,51.0,9.85,4.38,3397,0.0138,13.1,61,4.08,18,0
2026-07-01T06:40:00Z,notification-svc,7.31,38.58,5.19,15.11,2708,0.0448,43.16,62,2.24,18,0
2026-07-01T06:40:00Z,search-service,26.75,69.7,12.05,23.27,5692,0.0389,68.28,100,7.91,40,0
2026-07-01T06:40:00Z,cache-layer,7.06,76.36,2.05,1.72,14862,0.0,2.58,282,8.65,105,0
2026-07-01T06:40:00Z,message-queue,13.06,45.59,7.58,1.96,10643,0.0271,10.4,214,4.64,87,0
2026-07-01T06:40:00Z,postgres-primary,28.56,82.44,7.73,10.29,6958,0.0146,25.32,143,8.06,54,0
2026-07-01T06:40:00Z,postgres-replica,21.58,68.07,7.4,12.53,4557,0.0245,28.99,88,8.08,28,0
2026-07-01T06:45:00Z,api-gateway,22.2,59.44,8.32,4.88,8983,0.0594,16.31,184,6.44,78,0
2026-07-01T06:45:00Z,auth-service,13.25,46.69,3.82,3.91,4655,0.0169,10.91,96,2.26,40,0
2026-07-01T06:45:00Z,user-service,21.4,48.99,8.15,5.31,6276,0.0238,16.83,128,5.27,49,0
2026-07-01T06:45:00Z,order-service,27.63,65.42,12.16,8.0,4378,0.0438,22.53,75,6.06,24,0
2026-07-01T06:45:00Z,payment-service,14.79,57.72,8.35,12.37,1733,0.0,38.66,23,4.98,10,0
2026-07-01T06:45:00Z,inventory-service,12.94,52.69,6.0,6.87,3025,0.0183,20.69,62,4.17,28,0
2026-07-01T06:45:00Z,notification-svc,8.34,40.35,2.56,13.44,2229,0.0646,47.49,35,4.71,10,0
2026-07-01T06:45:00Z,search-service,27.27,71.13,9.69,22.57,5371,0.0883,59.63,131,6.99,53,0
2026-07-01T06:45:00Z,cache-layer,5.0,74.23,4.21,1.18,14894,0.009,1.77,298,7.24,123,0
2026-07-01T06:45:00Z,message-queue,10.88,42.19,2.97,1.0,10897,0.0094,1.5,198,3.98,80,0
2026-07-01T06:45:00Z,postgres-primary,34.13,83.22,14.7,9.08,7088,0.0169,25.13,154,8.91,58,0
2026-07-01T06:45:00Z,postgres-replica,18.79,70.04,9.87,10.75,4376,0.0226,24.93,83,7.61,32,0
2026-07-01T06:50:00Z,api-gateway,21.14,61.12,11.44,5.42,8961,0.0311,16.41,179,6.75,68,0
2026-07-01T06:50:00Z,auth-service,12.7,43.86,6.63,2.9,4776,0.0304,15.28,74,4.26,22,0
2026-07-01T06:50:00Z,user-service,22.52,48.5,8.19,2.75,6194,0.0321,4.12,119,6.53,47,0
2026-07-01T06:50:00Z,order-service,23.08,64.93,9.19,7.9,4363,0.0362,18.68,109,6.42,30,0
2026-07-01T06:50:00Z,payment-service,11.56,54.82,5.44,11.26,1986,0.0144,32.17,55,7.04,26,0
2026-07-01T06:50:00Z,inventory-service,21.54,49.45,12.64,7.08,3299,0.0281,22.77,88,4.42,44,0
2026-07-01T06:50:00Z,notification-svc,10.17,40.11,1.57,13.52,2251,0.0582,48.47,54,5.07,21,0
2026-07-01T06:50:00Z,search-service,28.7,69.54,11.17,21.81,4989,0.0722,64.85,109,7.34,42,0
2026-07-01T06:50:00Z,cache-layer,6.13,76.83,1.32,1.52,15058,0.0014,9.2,294,7.11,117,0
2026-07-01T06:50:00Z,message-queue,13.29,43.38,3.37,1.29,10999,0.0138,1.94,219,4.49,82,0
2026-07-01T06:50:00Z,postgres-primary,26.65,79.58,9.92,10.99,7089,0.0044,40.15,144,7.4,56,0
2026-07-01T06:50:00Z,postgres-replica,18.57,71.08,6.39,12.92,4674,0.0,40.0,92,7.79,41,0
2026-07-01T06:55:00Z,api-gateway,19.86,59.69,10.48,6.49,8943,0.0445,15.15,185,5.76,72,0
2026-07-01T06:55:00Z,auth-service,12.93,44.11,1.54,3.84,4708,0.0247,9.94,93,3.73,37,0
2026-07-01T06:55:00Z,user-service,17.85,52.21,7.5,3.33,5857,0.0363,16.49,119,5.91,50,0
2026-07-01T06:55:00Z,order-service,23.58,65.97,12.23,8.78,4005,0.0321,29.96,70,6.8,26,0
2026-07-01T06:55:00Z,payment-service,9.49,53.73,6.43,12.75,1816,0.0148,38.12,41,5.04,17,0
2026-07-01T06:55:00Z,inventory-service,12.2,48.46,5.32,5.82,3066,0.008,13.18,52,7.02,19,0
2026-07-01T06:55:00Z,notification-svc,7.37,38.95,2.8,15.43,2112,0.0555,42.27,42,3.86,14,0
2026-07-01T06:55:00Z,search-service,28.24,68.8,12.09,21.7,5372,0.0753,62.12,111,5.08,44,0
2026-07-01T06:55:00Z,cache-layer,5.0,74.69,1.19,2.85,14766,0.002,9.8,284,8.16,111,0
2026-07-01T06:55:00Z,message-queue,12.21,46.59,1.54,1.22,10589,0.0,5.39,217,5.72,89,0
2026-07-01T06:55:00Z,postgres-primary,27.73,83.35,9.71,11.8,7368,0.0136,32.03,145,6.18,59,0
2026-07-01T06:55:00Z,postgres-replica,20.94,70.96,12.57,12.07,4744,0.0057,37.4,100,8.19,43,0
2026-07-01T07:00:00Z,api-gateway,29.38,59.73,15.41,5.92,11912,0.055,21.54,232,7.06,94,0
2026-07-01T07:00:00Z,auth-service,22.25,44.7,10.03,2.71,6504,0.0097,7.8,140,5.24,59,0
2026-07-01T07:00:00Z,user-service,23.92,51.17,8.38,3.81,7808,0.0332,13.05,167,5.91,65,0
2026-07-01T07:00:00Z,order-service,32.43,65.31,14.09,7.86,5568,0.0577,21.14,108,5.86,39,0
2026-07-01T07:00:00Z,payment-service,15.74,53.83,8.18,12.37,2386,0.0026,30.46,60,5.94,15,0
2026-07-01T07:00:00Z,inventory-service,15.85,50.15,9.44,6.42,4068,0.0224,21.32,68,4.78,26,0
2026-07-01T07:00:00Z,notification-svc,9.47,38.52,3.56,15.57,3261,0.0427,44.17,53,3.63,26,0
2026-07-01T07:00:00Z,search-service,28.74,69.92,11.14,21.75,7314,0.0559,72.62,145,6.79,61,0
2026-07-01T07:00:00Z,cache-layer,9.23,75.0,5.35,1.0,20008,0.0,1.5,408,6.32,160,0
2026-07-01T07:00:00Z,message-queue,20.07,43.11,7.67,1.2,14533,0.0053,5.82,275,3.55,114,0
2026-07-01T07:00:00Z,postgres-primary,37.01,80.11,13.49,11.56,9574,0.0004,28.81,207,8.9,91,0
2026-07-01T07:00:00Z,postgres-replica,28.16,71.81,10.56,14.16,6459,0.0157,50.61,127,8.23,47,0
2026-07-01T07:05:00Z,api-gateway,24.33,60.28,10.85,5.1,12180,0.0415,10.46,245,6.71,88,0
2026-07-01T07:05:00Z,auth-service,18.37,44.18,10.61,2.8,6573,0.0208,4.21,113,4.91,53,0
2026-07-01T07:05:00Z,user-service,26.18,50.47,12.6,5.17,7866,0.0202,12.02,167,3.47,68,0
2026-07-01T07:05:00Z,order-service,28.6,65.6,7.9,9.0,5422,0.0284,27.29,106,8.02,35,0
2026-07-01T07:05:00Z,payment-service,19.7,56.35,6.49,12.81,2165,0.0193,38.05,39,4.41,10,0
2026-07-01T07:05:00Z,inventory-service,16.86,48.29,7.08,5.78,3651,0.0288,19.0,91,5.97,20,0
2026-07-01T07:05:00Z,notification-svc,8.29,41.44,3.1,14.99,3407,0.0534,39.04,64,4.81,28,0
2026-07-01T07:05:00Z,search-service,39.39,70.45,16.29,22.59,7262,0.0594,58.06,142,6.92,57,0
2026-07-01T07:05:00Z,cache-layer,11.08,75.82,6.08,1.0,20144,0.0,1.6,396,7.24,162,0
2026-07-01T07:05:00Z,message-queue,11.85,41.52,2.41,3.88,14523,0.0,15.57,299,2.93,132,0
2026-07-01T07:05:00Z,postgres-primary,42.38,80.87,17.96,12.91,9905,0.0102,41.93,194,7.16,76,0
2026-07-01T07:05:00Z,postgres-replica,48.28,69.02,14.53,12.75,6449,2.0236,51.27,150,8.19,74,1
2026-07-01T07:10:00Z,api-gateway,25.41,60.98,10.32,3.55,12198,0.0467,18.33,240,5.65,103,0
2026-07-01T07:10:00Z,auth-service,24.07,44.88,10.06,3.08,6703,0.018,15.65,133,3.63,56,0
2026-07-01T07:10:00Z,user-service,24.22,47.09,7.24,3.95,7843,0.0256,9.03,151,6.15,60,0
2026-07-01T07:10:00Z,order-service,33.12,66.21,15.44,10.11,6023,0.0378,26.75,128,7.33,55,0
2026-07-01T07:10:00Z,payment-service,16.14,54.72,4.84,12.79,2289,0.0125,37.87,32,4.54,14,0
2026-07-01T07:10:00Z,inventory-service,18.24,48.91,6.25,4.83,3878,0.0397,18.18,86,6.07,43,0
2026-07-01T07:10:00Z,notification-svc,11.46,41.4,1.69,14.28,3070,0.0396,43.28,66,2.18,24,0
2026-07-01T07:10:00Z,search-service,35.58,68.31,13.25,21.4,7238,0.0545,59.96,131,6.68,48,0
2026-07-01T07:10:00Z,cache-layer,10.45,74.46,5.42,2.14,20231,0.0008,8.48,407,8.45,166,0
2026-07-01T07:10:00Z,message-queue,17.52,46.37,7.28,2.74,14367,0.0005,9.96,290,5.14,121,0
2026-07-01T07:10:00Z,postgres-primary,40.57,83.47,17.81,11.7,9546,0.0102,35.83,205,9.57,84,0
2026-07-01T07:10:00Z,postgres-replica,32.4,70.38,10.28,13.8,6767,0.0244,45.07,149,7.09,62,0
2026-07-01T07:15:00Z,api-gateway,27.52,58.78,12.52,6.36,12117,0.0465,25.75,233,7.85,89,0
2026-07-01T07:15:00Z,auth-service,17.88,42.31,7.63,2.84,6234,0.0034,8.48,134,4.82,53,0
2026-07-01T07:15:00Z,user-service,23.9,48.08,9.4,4.53,7833,0.0258,15.21,151,4.07,64,0
2026-07-01T07:15:00Z,order-service,61.38,64.58,10.88,9.34,5754,4.4906,23.85,108,6.58,39,1
2026-07-01T07:15:00Z,payment-service,15.66,53.93,4.99,11.21,2497,0.0158,29.79,65,5.08,33,0
2026-07-01T07:15:00Z,inventory-service,25.03,49.52,8.98,6.4,4237,0.0198,22.16,82,5.55,33,0
2026-07-01T07:15:00Z,notification-svc,11.41,39.49,2.26,14.83,2563,0.0442,44.07,56,3.68,24,0
2026-07-01T07:15:00Z,search-service,33.01,67.48,15.36,21.72,7528,0.0374,72.9,149,7.09,54,0
2026-07-01T07:15:00Z,cache-layer,6.91,76.24,4.68,1.0,20060,0.0,1.5,390,10.07,159,0
2026-07-01T07:15:00Z,message-queue,12.2,46.58,5.58,1.53,14436,0.0116,4.39,262,6.73,106,0
2026-07-01T07:15:00Z,postgres-primary,39.62,80.18,18.42,11.45,9452,0.0096,32.01,203,9.19,81,0
2026-07-01T07:15:00Z,postgres-replica,24.81,70.1,9.73,11.22,6446,0.0045,40.74,124,7.36,43,0
2026-07-01T07:20:00Z,api-gateway,28.93,61.95,14.1,5.36,12010,0.0457,14.88,235,6.75,96,0
2026-07-01T07:20:00Z,auth-service,20.91,48.44,6.76,4.67,6550,0.0295,15.71,149,4.52,62,0
2026-07-01T07:20:00Z,user-service,24.09,52.3,9.02,5.02,8239,0.028,21.63,135,4.01,49,0
2026-07-01T07:20:00Z,order-service,30.38,65.86,13.85,10.34,5532,0.034,39.29,103,7.09,52,0
2026-07-01T07:20:00Z,payment-service,18.02,57.05,5.92,13.5,2476,0.0193,41.43,62,5.93,17,0
2026-07-01T07:20:00Z,inventory-service,19.48,52.86,8.77,7.15,3825,0.0271,18.25,87,4.17,35,0
2026-07-01T07:20:00Z,notification-svc,12.62,38.29,2.68,16.84,3442,0.0502,51.46,66,4.4,23,0
2026-07-01T07:20:00Z,search-service,36.53,71.62,15.02,22.39,7169,0.0556,72.66,139,7.68,52,0
2026-07-01T07:20:00Z,cache-layer,6.25,73.59,1.89,1.0,20289,0.0,14.67,418,7.37,171,0
2026-07-01T07:20:00Z,message-queue,10.93,44.68,4.12,1.41,14541,0.0,5.89,271,5.61,100,0
2026-07-01T07:20:00Z,postgres-primary,36.51,78.88,15.93,13.94,9780,0.0018,39.97,195,7.54,82,0
2026-07-01T07:20:00Z,postgres-replica,32.08,70.59,10.91,13.05,6161,0.0,34.42,124,7.18,42,0
2026-07-01T07:25:00Z,api-gateway,32.73,59.5,17.94,5.9,12301,0.0552,17.46,243,5.74,100,0
2026-07-01T07:25:00Z,auth-service,19.93,46.65,10.49,3.17,6278,0.0293,9.44,121,3.21,58,0
2026-07-01T07:25:00Z,user-service,25.01,52.52,5.76,3.56,8363,0.0418,13.29,162,4.37,61,0
2026-07-01T07:25:00Z,order-service,27.0,65.73,11.82,9.55,5714,0.004,31.18,99,4.7,29,0
2026-07-01T07:25:00Z,payment-service,16.19,54.45,4.27,11.36,2223,0.0072,43.83,45,6.63,20,0
2026-07-01T07:25:00Z,inventory-service,24.3,50.13,13.19,5.73,3644,0.005,13.86,78,3.86,27,0
2026-07-01T07:25:00Z,notification-svc,13.39,37.82,6.56,15.9,2895,0.0657,50.26,65,3.02,29,0
2026-07-01T07:25:00Z,search-service,36.36,71.71,16.18,24.35,7165,0.0734,68.03,145,8.28,62,0
2026-07-01T07:25:00Z,cache-layer,5.53,77.62,1.79,1.0,20104,0.0,10.17,395,8.29,164,0
2026-07-01T07:25:00Z,message-queue,16.74,45.69,7.4,1.0,14038,0.0,2.23,290,4.8,118,0
2026-07-01T07:25:00Z,postgres-primary,36.68,80.2,14.63,11.23,9662,0.0098,38.05,199,8.44,64,0
2026-07-01T07:25:00Z,postgres-replica,27.93,69.72,14.51,13.24,6142,0.0257,41.1,119,8.32,43,0
2026-07-01T07:30:00Z,api-gateway,29.49,60.36,11.93,6.25,11758,0.0534,18.41,242,5.85,91,0
2026-07-01T07:30:00Z,auth-service,28.86,45.18,10.44,3.04,6374,0.0314,8.67,143,4.2,55,0
2026-07-01T07:30:00Z,user-service,23.97,49.08,5.92,3.79,7843,0.0331,8.09,167,6.51,70,0
2026-07-01T07:30:00Z,order-service,33.37,66.69,13.49,6.44,5739,0.0461,18.11,106,6.31,49,0
2026-07-01T07:30:00Z,payment-service,21.33,52.76,8.53,12.58,2318,0.0058,38.1,40,3.85,17,0
2026-07-01T07:30:00Z,inventory-service,17.55,51.31,9.68,5.54,4320,0.0179,20.2,97,3.65,41,0
2026-07-01T07:30:00Z,notification-svc,14.27,41.86,3.47,16.13,3564,0.0503,44.29,72,3.64,25,0
2026-07-01T07:30:00Z,search-service,36.84,74.27,16.93,22.62,7271,0.0778,63.31,151,6.31,65,0
2026-07-01T07:30:00Z,cache-layer,8.28,74.84,5.38,1.0,19719,0.0,5.34,395,8.72,160,0
2026-07-01T07:30:00Z,message-queue,19.43,44.87,9.73,1.0,14798,0.0139,1.5,298,2.46,115,0
2026-07-01T07:30:00Z,postgres-primary,41.36,80.68,19.9,11.52,9766,0.0028,32.77,180,7.87,70,0
